asset_name,source_uri,source_name,edge_pcode,edge_name,target_uri,target_name
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/App_Service_plan,App Service plan,P527,has part,http://www.wikidata.org/wiki/Q189210,Web App
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/resource_group,resource group,P527,has part,http://www.wikidata.org/wiki/Q1554231,resource
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/resource_group,resource group,P2283,uses,http://www.wikidata.org/wiki/Q2063,JSON
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/az_acr,az acr,P366,use,http://www.wikidata.org/wiki/Q16861606,credentials
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/az_acr,az acr,P31,instance of,http://www.wikidata.org/wiki/Q847805,registry
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/azure-container-registry-name.azurecr.io,azure-container-registry-name.azurecr.io,P366,use,http://www.wikidata.org/wiki/Q910577,Docker
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/azure_container,azure container,P2283,uses,http://www.wikidata.org/wiki/Q910577,Docker
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/azure_-_container_-_registry,azure - container - registry,P2283,uses,http://www.wikidata.org/wiki/Q910577,Docker
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/azure_-_container_-_registry_-_name,azure - container - registry - name,P1535,used by,http://www.wikidata.org/wiki/Q910577,Docker
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/App_Service_Plan,App Service Plan,P306,operating system,http://www.wikidata.org/wiki/Q388,Linux
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/App_Service_plan,App Service plan,P306,operating system,http://www.wikidata.org/wiki/Q388,Linux
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/az_webapp,az webapp,P31,instance of,http://www.wikidata.org/wiki/Q189210,web app
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/iomydockerimage,iomydockerimage,P31,instance of,http://www.wikidata.org/wiki/Q847805,registry
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/az_acr,az acr,P366,use,http://www.wikidata.org/wiki/Q189210,web app
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/azure_-_container_-_registry,azure - container - registry,P31,instance of,http://www.wikidata.org/wiki/Q987767,container
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/port_8000,port 8000,P31,instance of,http://www.wikidata.org/wiki/Q44782,port
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/webapp_config,webapp config,P361,part of,http://www.wikidata.org/wiki/Q189210,webapp
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/appsettings,appsettings,P1269,facet of,http://www.wikidata.org/wiki/Q189210,webapp
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Test_the_Web_App,Test the Web App,P1269,facet of,http://www.wikidata.org/wiki/Q189210,web app
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Test_the_Web_App,Test the Web App,P279,subclass of,http://www.wikidata.org/wiki/Q189210,web app
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/App_Service,App Service,P366,use,http://www.wikidata.org/wiki/Q439664,deployed
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/MLflow,MLflow,P1889,different from,http://www.wikidata.org/wiki/Q65048974,Kubeflow
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/MLflow,MLflow,P31,instance of,http://www.wikidata.org/wiki/Q232576,service
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/MLflow,MLflow,P366,use,http://www.wikidata.org/wiki/Q2374463,data scientist
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/MLflow,MLflow,P366,use,http://www.wikidata.org/wiki/Q219113,ML
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/MLflow,MLflow,P366,use,http://www.wikidata.org/wiki/Q258408,EDA
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/sequential_jobs,sequential jobs,P461,opposite of,http://www.wikidata.org/wiki/Q3363481,parallel
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/Kubeflow_pipeline,Kubeflow pipeline,P361,part of,http://www.wikidata.org/wiki/Q65048974,Kubeflow
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/Kubeflow_pipelines,Kubeflow pipelines,P361,part of,http://www.wikidata.org/wiki/Q65048974,Kubeflow
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/MLflow,MLflow,P366,use,http://www.wikidata.org/wiki/Q2539,machine learning
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/MLflow,MLflow,P31,instance of,http://www.wikidata.org/wiki/Q165194,API
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/model_lineage,model lineage,P1269,facet of,http://www.wikidata.org/wiki/Q1979154,model
kubeflowvsmlflow.pdf,http://www.themathcompany.com/cognition/development_effort,development effort,P527,has part,http://www.wikidata.org/wiki/Q11471,time
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Spark_performance_tuning,Spark performance tuning,P527,has part,http://www.wikidata.org/wiki/Q95966593,Part 1
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/ADS_Analytical,ADS Analytical,P2283,uses,http://www.wikidata.org/wiki/Q1207170,Hive
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/We_Spark,We Spark,P366,use,http://www.wikidata.org/wiki/Q789006,autoscaling
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Spark_configs,Spark configs,P1269,facet of,http://www.wikidata.org/wiki/Q243457,Spark
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/more_than_5_hours,more than 5 hours,P1535,used by,http://www.wikidata.org/wiki/Q243457,Spark
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/configs,configs,P1535,used by,http://www.wikidata.org/wiki/Q243457,Spark
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/deamons,deamons,P361,part of,http://www.wikidata.org/wiki/Q29120,Hadoop
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/CPU_cores,CPU cores,P527,has part,http://www.wikidata.org/wiki/Q232469,cores
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Worker_machine,Worker machine,P279,subclass of,http://www.wikidata.org/wiki/Q654437,executor
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Resolution_Now,Resolution Now,P155,follows,http://www.wikidata.org/wiki/Q176477,gyan
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Resolution_Now,Resolution Now,P31,instance of,http://www.wikidata.org/wiki/Q654437,executor
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/configs,configs,P361,part of,http://www.wikidata.org/wiki/Q654437,executor
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/standard-32,standard-32,P527,has part,http://www.wikidata.org/wiki/Q298665,e2
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/No_of_cores,No of cores,P279,subclass of,http://www.wikidata.org/wiki/Q232469,cores
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Fat_configuration,Fat configuration,P279,subclass of,http://www.wikidata.org/wiki/Q654437,Executor
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/spark_cluster,spark cluster,P361,part of,http://www.wikidata.org/wiki/Q18350420,databricks
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/CPU_cores,CPU cores,P527,has part,http://www.wikidata.org/wiki/Q492,memory
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/CPU_cores,CPU cores,P1889,different from,http://www.wikidata.org/wiki/Q492,memory
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Memory_per_executor,Memory per executor,P1269,facet of,http://www.wikidata.org/wiki/Q654437,executor
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Memory_per_executor,Memory per executor,P279,subclass of,http://www.wikidata.org/wiki/Q492,memory
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/worker_machine,worker machine,P527,has part,http://www.wikidata.org/wiki/Q66221,physical memory
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/fig_1.0,fig 1.0,P361,part of,http://www.wikidata.org/wiki/Q7478101,We
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/available_memory,available memory,P1889,different from,http://www.wikidata.org/wiki/Q492,memory
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Broadcast_join,Broadcast join,P31,instance of,http://www.wikidata.org/wiki/Q413109,join
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Broadcast_join,Broadcast join,P279,subclass of,http://www.wikidata.org/wiki/Q413109,join
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/out_of_memory_error,out of memory error,P1269,facet of,http://www.wikidata.org/wiki/Q226733,driver
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/out_of_memory_error,out of memory error,P1269,facet of,http://www.wikidata.org/wiki/Q226733,drivers
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/memory_overhead,memory overhead,P1269,facet of,http://www.wikidata.org/wiki/Q352214,heap
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Container_killed,Container killed,P1269,facet of,http://www.wikidata.org/wiki/Q29120,YARN
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Memory_per_driver,Memory per driver,P1269,facet of,http://www.wikidata.org/wiki/Q226733,driver
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/executor_memory,executor memory,P461,opposite of,http://www.wikidata.org/wiki/Q226733,driver
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Final_Spark_configs,Final Spark configs,P1269,facet of,http://www.wikidata.org/wiki/Q243457,Spark
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Spark_configs,Spark configs,P366,use,http://www.wikidata.org/wiki/Q176477,gyan
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Spark_Config,Spark Config,P366,use,http://www.wikidata.org/wiki/Q176477,gyan
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Spark_Config,Spark Config,P527,has part,http://www.wikidata.org/wiki/Q492,memory
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/autoBroadcastJoinThreshold,autoBroadcastJoinThreshold,P361,part of,http://www.wikidata.org/wiki/Q243457,Spark
sparkperformancetuning-part1.pdf,http://www.themathcompany.com/cognition/Spark_jobs,Spark jobs,P361,part of,http://www.wikidata.org/wiki/Q243457,Spark
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/C360,C360,P366,use,http://www.wikidata.org/wiki/Q251616,ERP
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Rudderstack,Rudderstack,P527,has part,http://www.wikidata.org/wiki/Q18636415,Tealium
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Rudderstack,Rudderstack,P527,has part,http://www.wikidata.org/wiki/Q258480,Segment
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Rudderstack,Rudderstack,P361,part of,http://www.wikidata.org/wiki/Q18636415,Tealium
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/touch_points,touch points,P361,part of,http://www.wikidata.org/wiki/Q35127,website
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Audience_Studio,Audience Studio,P178,developer,http://www.wikidata.org/wiki/Q941127,Salesforce
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Hub_Spot,Hub Spot,P178,developer,http://www.wikidata.org/wiki/Q217123,Oracle
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/direct_touch,direct touch,P279,subclass of,http://www.wikidata.org/wiki/Q56278300,Customer data
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/CDP_and_CRM,CDP and CRM,P31,instance of,http://www.wikidata.org/wiki/Q39809,marketing
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/CDP_and_CRM,CDP and CRM,P527,has part,http://www.wikidata.org/wiki/Q248579,CDP
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/CDP_and_CRM,CDP and CRM,P527,has part,http://www.wikidata.org/wiki/Q122270,CRM
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/sales_team,sales team,P1056,product or material produced,http://www.wikidata.org/wiki/Q122270,CRM
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/sales_team,sales team,P425,field of this occupation,http://www.wikidata.org/wiki/Q984142,Customer experience
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/third_Party_data,third Party data,P155,follows,http://www.wikidata.org/wiki/Q11574,second
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Oracle_Financial_Cloud,Oracle Financial Cloud,P366,use,http://www.wikidata.org/wiki/Q251616,ERP
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Oracle_Financial_Cloud,Oracle Financial Cloud,P366,use,http://www.wikidata.org/wiki/Q4738155,Financial Management
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Warehouse_Management,Warehouse Management,P361,part of,http://www.wikidata.org/wiki/Q492886,Supply Chain Management
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Warehouse_Management,Warehouse Management,P361,part of,http://www.wikidata.org/wiki/Q829492,Procurement
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/MDMC360,MDMC360,P178,developer,http://www.wikidata.org/wiki/Q190349,Master Data Management
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Master_Data_Management_MDMC360,Master Data Management MDMC360,P366,use,http://www.wikidata.org/wiki/Q251616,ERP
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Informatica_MDM,Informatica MDM,P366,use,http://www.wikidata.org/wiki/Q251616,ERP
typesofdataplatforms.pdf,http://www.themathcompany.com/cognition/Informatica_MDM,Informatica MDM,P366,use,http://www.wikidata.org/wiki/Q492886,Supply Chain Management
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/pool_of_proxy,pool of proxy,P279,subclass of,http://www.wikidata.org/wiki/Q416543,proxy
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/proxy_management_system,proxy management system,P279,subclass of,http://www.wikidata.org/wiki/Q629173,management system
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/proxy_management_system,proxy management system,P366,use,http://www.wikidata.org/wiki/Q665452,web scrapping
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/target_multiple_times,target multiple times,P1535,used by,http://www.wikidata.org/wiki/Q665452,web scrapping
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/fraction_of_time,fraction of time,P527,has part,http://www.wikidata.org/wiki/Q237909,hits
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/block_the_IPs,block the IPs,P279,subclass of,http://www.wikidata.org/wiki/Q343634,attacks
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/detect_the_attacker,detect the attacker,P279,subclass of,http://www.wikidata.org/wiki/Q343634,attacks
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/intelligently_tries_to_detect,intelligently tries to detect,P461,opposite of,http://www.wikidata.org/wiki/Q3446915,attacker
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/3rd_-_party,3rd - party,P279,subclass of,http://www.wikidata.org/wiki/Q1762621,vendor
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/Data_-_centre_IP,Data - centre IP,P279,subclass of,http://www.wikidata.org/wiki/Q217496,IP
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/residential_IP,residential IP,P279,subclass of,http://www.wikidata.org/wiki/Q217496,IP
webscaping-proxymanagement.pdf,http://www.themathcompany.com/cognition/avoidable,avoidable,P461,opposite of,http://www.wikidata.org/wiki/Q184199,automated
